,date,NO2,O3,NO,Wind Speed,Temperature,site,Year
29480,11/08/2023 19:00,14.55471,64.26154,1.13299,2.7,16.5,Leeds Centre,2023.0
29481,11/08/2023 20:00,18.90638,53.18541,1.38477,2.9,15.4,Leeds Centre,2023.0
29482,11/08/2023 21:00,22.0512,47.09852,2.26598,3.1,14.5,Leeds Centre,2023.0
29485,12/08/2023 00:00,10.32565,54.08347,0.92377,2.5,13.0,Leeds Centre,2023.0
29486,12/08/2023 01:00,5.35718,59.60491,0.71382,2.4,12.2,Leeds Centre,2023.0
29488,12/08/2023 03:00,4.40438,62.26584,0.34641,2.4,11.1,Leeds Centre,2023.0
29490,12/08/2023 05:00,13.98696,45.2525,0.91327,2.7,12.3,Leeds Centre,2023.0
29491,12/08/2023 06:00,14.32647,45.95099,1.16521,4.3,15.3,Leeds Centre,2023.0
29492,12/08/2023 07:00,19.0771,42.80777,3.87353,5.6,16.3,Leeds Centre,2023.0
29494,12/08/2023 09:00,10.07197,54.5325,2.29893,5.5,15.8,Leeds Centre,2023.0
29496,12/08/2023 11:00,6.82949,56.22885,2.14147,5.3,16.5,Leeds Centre,2023.0
29497,12/08/2023 12:00,5.47373,57.8753,1.85804,5.1,16.7,Leeds Centre,2023.0
29498,12/08/2023 13:00,5.28008,56.67788,1.82655,4.8,16.7,Leeds Centre,2023.0
29500,12/08/2023 15:00,6.97415,55.03143,1.98401,6.1,19.6,Leeds Centre,2023.0
29501,12/08/2023 16:00,8.18314,53.58455,1.76356,5.1,19.0,Leeds Centre,2023.0
29503,12/08/2023 18:00,8.64862,51.78842,1.04974,3.2,16.7,Leeds Centre,2023.0
29510,13/08/2023 01:00,3.68244,47.09852,0.46218,3.1,12.8,Leeds Centre,2023.0
29513,13/08/2023 04:00,2.66474,48.34583,0.28361,2.8,12.1,Leeds Centre,2023.0
29514,13/08/2023 05:00,3.82755,47.14841,0.40966,2.6,12.0,Leeds Centre,2023.0
29516,13/08/2023 07:00,3.82913,48.24605,0.85083,3.4,14.5,Leeds Centre,2023.0
29517,13/08/2023 08:00,5.0905,49.8925,1.44957,4.1,16.1,Leeds Centre,2023.0
29520,13/08/2023 11:00,5.96305,52.5867,1.67015,5.0,19.5,Leeds Centre,2023.0
29523,13/08/2023 14:00,14.63181,62.06627,1.54411,5.0,20.2,Leeds Centre,2023.0
29526,13/08/2023 17:00,9.35223,59.82111,1.38654,2.7,17.2,Leeds Centre,2023.0
29527,13/08/2023 18:00,12.20911,58.87315,1.22898,2.4,15.5,Leeds Centre,2023.0
29528,13/08/2023 19:00,11.67501,57.82541,0.85083,2.7,15.1,Leeds Centre,2023.0
29529,13/08/2023 20:00,17.34136,49.2439,0.81932,2.4,14.9,Leeds Centre,2023.0
29531,13/08/2023 22:00,11.62609,52.03788,0.71428,1.9,13.6,Leeds Centre,2023.0
29533,14/08/2023 00:00,11.76646,49.75945,0.79883,1.5,12.7,Leeds Centre,2023.0
29536,14/08/2023 03:00,22.15484,23.49937,0.44146,2.3,13.6,Leeds Centre,2023.0
29537,14/08/2023 04:00,26.18028,18.95915,0.94598,2.4,13.8,Leeds Centre,2023.0
29538,14/08/2023 05:00,32.30172,15.06754,4.35149,3.2,14.1,Leeds Centre,2023.0
29539,14/08/2023 06:00,32.98477,20.30625,5.45513,3.1,14.4,Leeds Centre,2023.0
29540,14/08/2023 07:00,34.44078,14.76818,5.89658,3.7,15.0,Leeds Centre,2023.0
29542,14/08/2023 09:00,26.30843,19.50797,8.76604,4.9,16.6,Leeds Centre,2023.0
29544,14/08/2023 11:00,33.82394,17.86152,9.23903,4.5,17.7,Leeds Centre,2023.0
29546,14/08/2023 13:00,30.82075,21.35399,9.80662,6.0,21.1,Leeds Centre,2023.0
29547,14/08/2023 14:00,27.90357,26.89206,7.63087,6.3,21.9,Leeds Centre,2023.0
29548,14/08/2023 15:00,20.04282,39.01594,5.67586,5.8,21.7,Leeds Centre,2023.0
29549,14/08/2023 16:00,19.3074,41.41078,3.59471,5.3,19.8,Leeds Centre,2023.0
29551,14/08/2023 18:00,16.39072,46.84906,1.54509,4.6,16.5,Leeds Centre,2023.0
29554,14/08/2023 21:00,12.75081,46.35013,0.47299,4.6,14.5,Leeds Centre,2023.0
29557,15/08/2023 00:00,15.01047,53.0191,0.46277,3.8,13.6,Leeds Centre,2023.0
29559,15/08/2023 02:00,10.77239,50.49121,0.28397,4.4,13.1,Leeds Centre,2023.0
29561,15/08/2023 04:00,7.66914,44.15486,0.72571,4.2,13.5,Leeds Centre,2023.0
29562,15/08/2023 05:00,14.46715,39.81422,1.95627,4.0,13.4,Leeds Centre,2023.0
29563,15/08/2023 06:00,21.75755,40.11357,4.82757,3.8,13.7,Leeds Centre,2023.0
29566,15/08/2023 09:00,11.37096,55.08132,4.0072,4.0,17.1,Leeds Centre,2023.0
29567,15/08/2023 10:00,13.40639,58.5239,3.4708,4.1,19.0,Leeds Centre,2023.0
29574,15/08/2023 17:00,13.88853,59.67143,2.77664,3.6,17.3,Leeds Centre,2023.0
29577,15/08/2023 20:00,15.91939,51.33938,1.199,2.4,12.9,Leeds Centre,2023.0
29578,15/08/2023 21:00,11.84091,53.43487,0.5364,2.3,12.1,Leeds Centre,2023.0
29579,15/08/2023 22:00,14.80096,46.89895,0.63105,2.4,11.3,Leeds Centre,2023.0
29580,15/08/2023 23:00,10.48142,46.94884,0.31553,2.7,11.6,Leeds Centre,2023.0
29581,16/08/2023 00:00,10.94493,40.97837,0.46307,2.1,10.6,Leeds Centre,2023.0
29582,16/08/2023 01:00,13.34047,34.59213,0.42097,2.2,10.3,Leeds Centre,2023.0
29585,16/08/2023 04:00,13.7976,27.24131,1.23134,2.2,10.2,Leeds Centre,2023.0
29588,16/08/2023 07:00,24.6713,23.10023,10.48221,1.5,10.5,Leeds Centre,2023.0
29589,16/08/2023 08:00,16.15656,34.87486,7.07233,1.4,12.2,Leeds Centre,2023.0
29591,16/08/2023 10:00,8.07344,55.58025,2.52583,1.4,18.7,Leeds Centre,2023.0
29592,16/08/2023 11:00,8.02186,59.27229,1.89438,1.8,20.0,Leeds Centre,2023.0
29593,16/08/2023 12:00,11.03393,56.62799,2.14696,2.3,20.3,Leeds Centre,2023.0
29594,16/08/2023 13:00,10.93696,59.17251,2.17853,2.6,20.1,Leeds Centre,2023.0
29596,16/08/2023 15:00,11.2306,59.32218,2.65213,2.2,19.9,Leeds Centre,2023.0
29597,16/08/2023 16:00,14.58064,59.37208,2.49426,2.1,19.8,Leeds Centre,2023.0
29598,16/08/2023 17:00,11.3247,65.35918,2.02067,1.9,19.2,Leeds Centre,2023.0
29600,16/08/2023 19:00,16.80498,68.00348,0.50517,2.2,15.5,Leeds Centre,2023.0
29602,16/08/2023 21:00,13.59972,61.06842,0.47359,2.6,14.1,Leeds Centre,2023.0
29604,16/08/2023 23:00,6.60659,61.81681,0.44202,2.0,13.1,Leeds Centre,2023.0
29605,17/08/2023 00:00,7.06451,59.871,0.08425,2.5,12.3,Leeds Centre,2023.0
29610,17/08/2023 05:00,10.55242,49.54325,0.94779,2.7,13.1,Leeds Centre,2023.0
29611,17/08/2023 06:00,11.28396,42.90755,1.42169,2.3,13.1,Leeds Centre,2023.0
29612,17/08/2023 07:00,14.35024,37.16991,2.21152,2.4,13.5,Leeds Centre,2023.0
29616,17/08/2023 11:00,16.89414,52.78627,5.37083,4.8,20.4,Leeds Centre,2023.0
29617,17/08/2023 12:00,13.87336,60.96864,3.98073,5.4,20.8,Leeds Centre,2023.0
29619,17/08/2023 14:00,9.73431,69.89939,2.52745,5.4,20.2,Leeds Centre,2023.0
29620,17/08/2023 15:00,8.41769,69.74972,1.70603,5.4,19.5,Leeds Centre,2023.0
29621,17/08/2023 16:00,7.58958,73.24219,1.3585,5.2,18.4,Leeds Centre,2023.0
29623,17/08/2023 18:00,9.5803,62.26584,0.94779,4.0,15.4,Leeds Centre,2023.0
29627,17/08/2023 22:00,8.75154,61.36778,0.4739,3.5,12.6,Leeds Centre,2023.0
29629,18/08/2023 00:00,6.61824,63.39674,0.33721,2.5,11.1,Leeds Centre,2023.0
29630,18/08/2023 01:00,2.91945,65.39244,0.0843,2.7,10.6,Leeds Centre,2023.0
29632,18/08/2023 03:00,4.04022,65.2095,0.41097,3.5,12.0,Leeds Centre,2023.0
29633,18/08/2023 04:00,5.64671,64.16176,0.60065,3.3,12.4,Leeds Centre,2023.0
29634,18/08/2023 05:00,10.85717,60.61939,1.48583,3.0,12.9,Leeds Centre,2023.0
29636,18/08/2023 07:00,15.5829,52.88605,2.68713,3.1,13.9,Leeds Centre,2023.0
29638,18/08/2023 09:00,12.26783,53.53465,1.45421,4.2,15.6,Leeds Centre,2023.0
29639,18/08/2023 10:00,14.06946,50.29164,1.73873,4.2,16.1,Leeds Centre,2023.0
29640,18/08/2023 11:00,18.49975,48.44562,2.30777,3.8,16.7,Leeds Centre,2023.0
29642,18/08/2023 13:00,15.53389,55.8796,2.6239,4.4,17.6,Leeds Centre,2023.0
29643,18/08/2023 14:00,14.26529,61.8667,1.96003,3.8,17.1,Leeds Centre,2023.0
29644,18/08/2023 15:00,11.68121,69.50025,0.9484,4.1,17.0,Leeds Centre,2023.0
29645,18/08/2023 16:00,12.118,69.00133,0.75872,4.3,16.5,Leeds Centre,2023.0
29648,18/08/2023 19:00,6.7482,70.64778,0.37936,5.0,15.9,Leeds Centre,2023.0
29649,18/08/2023 20:00,6.71489,70.29853,0.22129,4.9,15.8,Leeds Centre,2023.0
29651,18/08/2023 23:00,6.56947,67.60434,0.31613,5.4,16.5,Leeds Centre,2023.0
29654,19/08/2023 02:00,9.3997,54.5824,0.31634,4.5,17.3,Leeds Centre,2023.0
29657,19/08/2023 05:00,14.22242,40.41293,0.6643,4.4,16.4,Leeds Centre,2023.0
29660,19/08/2023 08:00,6.39094,59.82111,2.02454,6.5,19.7,Leeds Centre,2023.0
29661,19/08/2023 09:00,4.92825,55.53035,1.70821,6.6,20.7,Leeds Centre,2023.0
29663,19/08/2023 11:00,5.51351,54.03358,1.86638,7.2,22.1,Leeds Centre,2023.0
29665,19/08/2023 13:00,5.41575,59.2224,1.80311,6.6,22.6,Leeds Centre,2023.0
29666,19/08/2023 14:00,5.46236,63.26369,1.45514,6.1,22.5,Leeds Centre,2023.0
29667,19/08/2023 15:00,6.82842,59.47186,1.89801,5.8,22.0,Leeds Centre,2023.0
29668,19/08/2023 16:00,6.34111,60.32003,1.83474,5.0,21.2,Leeds Centre,2023.0
29671,19/08/2023 19:00,11.30404,47.64734,1.20207,2.6,16.7,Leeds Centre,2023.0
29672,19/08/2023 20:00,13.50035,42.10927,2.05618,2.6,15.6,Leeds Centre,2023.0
29673,19/08/2023 21:00,15.78761,36.97034,1.83474,2.8,14.8,Leeds Centre,2023.0
29674,19/08/2023 22:00,9.98951,41.95959,1.23371,2.8,14.2,Leeds Centre,2023.0
29675,19/08/2023 23:00,9.69527,40.31314,0.88574,2.4,13.2,Leeds Centre,2023.0
29676,20/08/2023 00:00,6.89408,42.30884,0.92851,2.5,13.3,Leeds Centre,2023.0
29679,20/08/2023 03:00,5.26783,37.51916,0.66473,2.2,11.0,Leeds Centre,2023.0
29684,20/08/2023 08:00,4.2488,47.8968,1.36111,3.8,17.8,Leeds Centre,2023.0
29685,20/08/2023 09:00,4.29552,50.49121,1.04457,4.1,19.0,Leeds Centre,2023.0
29686,20/08/2023 10:00,3.4676,53.68433,1.13953,4.1,19.9,Leeds Centre,2023.0
29687,20/08/2023 11:00,4.36218,56.22885,1.30835,4.3,20.4,Leeds Centre,2023.0
29688,20/08/2023 12:00,4.68642,61.8667,1.20284,4.4,20.7,Leeds Centre,2023.0
29689,20/08/2023 13:00,6.83166,60.81896,1.32946,4.2,20.6,Leeds Centre,2023.0
29692,20/08/2023 16:00,5.4652,70.24864,1.04457,3.7,20.8,Leeds Centre,2023.0
29693,20/08/2023 17:00,6.43853,73.24219,0.823,3.1,19.5,Leeds Centre,2023.0
29695,20/08/2023 19:00,23.3363,48.29594,1.18174,2.3,15.4,Leeds Centre,2023.0
29697,20/08/2023 21:00,24.47484,34.67529,1.39276,2.6,13.6,Leeds Centre,2023.0
29701,21/08/2023 01:00,12.4248,38.84963,0.29562,2.2,10.9,Leeds Centre,2023.0
29704,21/08/2023 04:00,11.85627,33.77722,0.38009,2.9,10.9,Leeds Centre,2023.0
29705,21/08/2023 05:00,28.13134,16.56431,4.9728,3.0,11.5,Leeds Centre,2023.0
29707,21/08/2023 07:00,20.93778,27.44088,8.80534,3.6,16.3,Leeds Centre,2023.0
29709,21/08/2023 09:00,12.76287,39.06583,4.59271,3.7,19.6,Leeds Centre,2023.0
29711,21/08/2023 11:00,10.31418,48.79487,3.16739,4.3,21.4,Leeds Centre,2023.0
29712,21/08/2023 12:00,10.0187,53.41824,2.75563,4.9,21.5,Leeds Centre,2023.0
29714,21/08/2023 17:00,8.99023,50.69078,2.15382,4.2,19.7,Leeds Centre,2023.0
29715,21/08/2023 18:00,11.76472,44.40433,1.26696,3.6,18.0,Leeds Centre,2023.0
29716,21/08/2023 19:00,12.00604,41.9097,0.88687,3.8,17.0,Leeds Centre,2023.0
29718,21/08/2023 21:00,8.88258,39.01594,0.66515,3.0,15.4,Leeds Centre,2023.0
29720,21/08/2023 23:00,6.14893,43.55615,0.38009,3.2,13.9,Leeds Centre,2023.0
29721,22/08/2023 00:00,4.55719,44.70368,0.4647,2.8,14.2,Leeds Centre,2023.0
29726,22/08/2023 05:00,14.89734,31.83142,2.28127,3.9,13.9,Leeds Centre,2023.0
29727,22/08/2023 06:00,20.08749,29.68604,4.97443,4.9,15.9,Leeds Centre,2023.0
29729,22/08/2023 08:00,8.70308,52.13766,2.66148,6.1,18.2,Leeds Centre,2023.0
29730,22/08/2023 09:00,8.75421,52.73637,3.01001,5.6,19.6,Leeds Centre,2023.0
29731,22/08/2023 10:00,9.29263,55.97939,3.26348,5.6,20.3,Leeds Centre,2023.0
29733,22/08/2023 12:00,7.77261,61.66713,2.15453,5.6,21.4,Leeds Centre,2023.0
29734,22/08/2023 13:00,8.74743,61.01853,1.99611,5.4,21.2,Leeds Centre,2023.0
29735,22/08/2023 14:00,10.45987,62.26584,2.69316,5.1,20.7,Leeds Centre,2023.0
29740,22/08/2023 19:00,17.57231,51.8882,0.98221,2.4,14.6,Leeds Centre,2023.0
29741,22/08/2023 20:00,12.83678,57.47616,0.602,0.9,13.4,Leeds Centre,2023.0
29742,22/08/2023 21:00,8.10294,56.5781,0.47526,1.7,12.6,Leeds Centre,2023.0
29743,22/08/2023 22:00,9.37073,50.94024,0.34853,2.4,11.9,Leeds Centre,2023.0
29744,22/08/2023 23:00,15.13072,39.81422,0.69705,2.6,11.9,Leeds Centre,2023.0
29745,23/08/2023 01:00,14.71048,36.25522,0.50712,2.5,11.3,Leeds Centre,2023.0
29746,23/08/2023 02:00,11.52135,38.86626,0.44373,2.6,11.9,Leeds Centre,2023.0
29747,23/08/2023 03:00,10.88748,36.72088,0.53881,2.3,11.8,Leeds Centre,2023.0
29748,23/08/2023 04:00,15.57357,30.28475,0.63389,2.8,12.3,Leeds Centre,2023.0
29750,23/08/2023 06:00,29.41852,19.50797,5.57827,2.1,12.4,Leeds Centre,2023.0
29751,23/08/2023 07:00,29.34181,22.50152,8.74773,1.7,13.4,Leeds Centre,2023.0
29752,23/08/2023 08:00,20.63098,33.22841,5.22962,1.5,16.6,Leeds Centre,2023.0
29753,23/08/2023 09:00,17.65544,40.01379,5.48318,1.6,18.4,Leeds Centre,2023.0
29757,23/08/2023 13:00,14.7126,56.77767,3.29625,2.3,20.1,Leeds Centre,2023.0
29759,23/08/2023 15:00,15.82555,55.43057,1.83829,1.3,18.9,Leeds Centre,2023.0
29764,23/08/2023 20:00,13.867,43.75572,0.88745,2.6,16.5,Leeds Centre,2023.0
29765,23/08/2023 21:00,17.77113,34.72518,0.82406,2.4,15.7,Leeds Centre,2023.0
29766,23/08/2023 22:00,30.61235,18.95915,1.58474,2.2,16.0,Leeds Centre,2023.0
29767,23/08/2023 23:00,35.59107,10.17807,1.64812,2.0,15.9,Leeds Centre,2023.0
29768,24/08/2023 00:00,30.53508,13.90338,0.97229,1.6,15.8,Leeds Centre,2023.0
29772,24/08/2023 04:00,32.41512,0.49893,14.80628,1.7,14.8,Leeds Centre,2023.0
29775,24/08/2023 07:00,26.23741,17.86152,10.74802,2.5,16.0,Leeds Centre,2023.0
29776,24/08/2023 08:00,23.04535,20.70539,7.86286,3.2,17.1,Leeds Centre,2023.0
29777,24/08/2023 09:00,18.38539,39.66454,4.47042,2.9,19.0,Leeds Centre,2023.0
29778,24/08/2023 10:00,15.01,45.80132,3.42415,3.0,19.5,Leeds Centre,2023.0
29779,24/08/2023 11:00,14.71585,53.53465,3.23392,3.5,19.6,Leeds Centre,2023.0
29780,24/08/2023 12:00,17.69572,50.14196,3.51926,3.7,19.9,Leeds Centre,2023.0
29781,24/08/2023 13:00,15.59811,53.83401,3.77291,3.7,18.2,Leeds Centre,2023.0
29782,24/08/2023 14:00,14.42313,58.87315,3.26562,4.1,18.4,Leeds Centre,2023.0
29783,24/08/2023 15:00,14.18274,62.16606,3.83632,3.8,18.0,Leeds Centre,2023.0
29786,24/08/2023 18:00,17.24521,66.00778,1.80719,3.1,13.7,Leeds Centre,2023.0
29789,24/08/2023 21:00,19.43633,54.98154,0.91945,2.8,10.7,Leeds Centre,2023.0
29790,24/08/2023 22:00,14.64929,56.07917,0.50728,2.3,9.9,Leeds Centre,2023.0
29792,25/08/2023 00:00,10.09597,50.69078,0.59202,2.0,8.9,Leeds Centre,2023.0
29795,25/08/2023 03:00,18.3641,37.31959,0.44402,2.0,7.8,Leeds Centre,2023.0
29796,25/08/2023 04:00,22.56517,32.82927,0.66603,1.6,7.6,Leeds Centre,2023.0
29800,25/08/2023 08:00,16.14116,44.95314,4.0913,2.7,11.9,Leeds Centre,2023.0
29801,25/08/2023 09:00,14.91972,47.74712,3.99615,2.8,13.1,Leeds Centre,2023.0
29802,25/08/2023 10:00,15.50612,48.14626,4.05958,3.3,14.6,Leeds Centre,2023.0
29803,25/08/2023 11:00,14.5785,51.8882,4.0913,3.5,16.2,Leeds Centre,2023.0
29806,25/08/2023 14:00,12.91329,67.65423,3.33013,3.9,16.4,Leeds Centre,2023.0
29807,25/08/2023 15:00,11.39662,68.95144,2.88611,3.6,16.1,Leeds Centre,2023.0
29808,25/08/2023 16:00,11.88231,66.00778,2.47381,3.4,15.5,Leeds Centre,2023.0
29809,25/08/2023 17:00,13.83136,63.31358,1.80778,2.4,14.5,Leeds Centre,2023.0
29810,25/08/2023 18:00,12.21682,62.5652,1.33205,2.1,13.3,Leeds Centre,2023.0
29812,25/08/2023 20:00,11.4304,60.61939,0.53916,2.4,11.1,Leeds Centre,2023.0
29813,25/08/2023 21:00,14.60761,53.63444,1.0149,2.3,10.2,Leeds Centre,2023.0
29814,25/08/2023 22:00,17.24276,47.49766,0.72946,2.2,9.6,Leeds Centre,2023.0
29815,25/08/2023 23:00,13.09073,53.2353,0.53916,2.3,10.6,Leeds Centre,2023.0
29817,26/08/2023 01:00,12.18434,51.62211,0.84602,2.3,9.5,Leeds Centre,2023.0
29818,26/08/2023 02:00,6.50016,64.41122,0.57107,2.2,9.9,Leeds Centre,2023.0
29819,26/08/2023 03:00,6.98682,62.26584,0.28553,1.8,9.9,Leeds Centre,2023.0
29820,26/08/2023 04:00,6.84128,59.57165,0.44416,1.6,10.1,Leeds Centre,2023.0
29822,26/08/2023 06:00,15.44343,48.19616,1.26904,1.9,11.0,Leeds Centre,2023.0
29824,26/08/2023 08:00,12.66641,60.41982,2.41117,1.8,13.3,Leeds Centre,2023.0
29825,26/08/2023 09:00,10.51838,64.5609,2.60152,1.5,13.8,Leeds Centre,2023.0
29826,26/08/2023 10:00,8.07246,65.60864,2.03046,1.4,14.9,Leeds Centre,2023.0
29827,26/08/2023 11:00,6.60587,72.44391,1.8401,1.3,16.1,Leeds Centre,2023.0
29829,26/08/2023 13:00,11.05288,70.14886,2.15736,0.3,16.6,Leeds Centre,2023.0
29830,26/08/2023 14:00,15.45767,62.5153,3.52157,1.5,16.6,Leeds Centre,2023.0
29831,26/08/2023 15:00,14.28556,65.45896,3.5533,2.0,15.9,Leeds Centre,2023.0
29833,26/08/2023 17:00,8.41138,63.01423,1.55457,1.5,14.4,Leeds Centre,2023.0
29835,26/08/2023 19:00,19.25524,47.44777,1.55457,0.3,12.1,Leeds Centre,2023.0
29836,26/08/2023 20:00,20.13668,43.15701,1.90355,1.7,11.3,Leeds Centre,2023.0
29837,26/08/2023 21:00,19.8434,39.36518,1.87183,1.8,10.3,Leeds Centre,2023.0
29840,27/08/2023 00:00,15.90243,33.99342,1.10019,2.3,8.8,Leeds Centre,2023.0
29841,27/08/2023 01:00,11.66611,35.19084,0.80399,2.4,8.3,Leeds Centre,2023.0
29848,27/08/2023 08:00,7.05176,43.55615,2.57064,2.3,12.6,Leeds Centre,2023.0
29849,27/08/2023 09:00,7.2466,43.05723,2.47543,3.2,15.1,Leeds Centre,2023.0
29850,27/08/2023 10:00,9.15429,47.84691,2.82453,4.0,16.3,Leeds Centre,2023.0
29851,27/08/2023 11:00,10.47152,49.94239,2.50717,4.4,16.8,Leeds Centre,2023.0
29852,27/08/2023 12:00,12.77463,55.77982,3.5862,4.8,17.0,Leeds Centre,2023.0
29853,27/08/2023 13:00,9.39503,59.02283,2.25328,5.1,16.9,Leeds Centre,2023.0
29857,27/08/2023 17:00,10.9524,60.81896,1.26945,3.6,14.7,Leeds Centre,2023.0
29859,27/08/2023 19:00,10.02427,51.48906,1.30119,2.5,11.9,Leeds Centre,2023.0
29860,27/08/2023 20:00,11.6845,49.29379,1.14251,2.7,11.3,Leeds Centre,2023.0
29862,27/08/2023 22:00,8.2143,52.33723,0.95209,2.8,10.6,Leeds Centre,2023.0
29866,28/08/2023 02:00,10.75467,38.06798,0.44445,3.2,10.2,Leeds Centre,2023.0
29869,28/08/2023 05:00,10.07358,36.22196,0.9524,3.1,10.6,Leeds Centre,2023.0
29870,28/08/2023 06:00,10.5662,37.31959,1.58734,3.2,11.6,Leeds Centre,2023.0
29871,28/08/2023 07:00,8.85839,46.5497,2.03179,3.8,12.2,Leeds Centre,2023.0
29873,28/08/2023 09:00,5.97277,54.48261,1.68258,3.7,13.3,Leeds Centre,2023.0
29877,28/08/2023 13:00,8.95886,61.01853,2.47624,3.9,18.4,Leeds Centre,2023.0
29878,28/08/2023 14:00,9.39696,60.96864,2.19052,3.9,18.6,Leeds Centre,2023.0
29881,28/08/2023 17:00,15.45578,58.27444,1.9683,3.4,15.9,Leeds Centre,2023.0
29886,28/08/2023 22:00,13.83422,55.08132,0.53969,2.3,10.3,Leeds Centre,2023.0
29887,28/08/2023 23:00,13.88309,54.48261,0.53969,2.3,11.7,Leeds Centre,2023.0
29888,29/08/2023 00:00,6.65151,54.61566,0.50811,2.4,9.3,Leeds Centre,2023.0
29889,29/08/2023 01:00,9.51921,46.96547,0.46577,2.6,9.2,Leeds Centre,2023.0
29891,29/08/2023 03:00,9.33984,41.16131,0.4446,3.1,11.5,Leeds Centre,2023.0
29894,29/08/2023 06:00,31.32653,16.21506,6.57372,2.7,11.7,Leeds Centre,2023.0
29895,29/08/2023 07:00,30.27717,14.71829,10.89269,2.8,12.6,Leeds Centre,2023.0
29897,29/08/2023 09:00,18.65364,35.47357,4.6683,3.9,13.5,Leeds Centre,2023.0
29898,29/08/2023 10:00,17.1355,39.76432,4.2237,5.2,16.3,Leeds Centre,2023.0
29899,29/08/2023 11:00,12.78238,54.23315,3.84261,5.8,18.2,Leeds Centre,2023.0
29901,29/08/2023 13:00,14.00068,65.95789,3.20747,5.9,18.6,Leeds Centre,2023.0
29902,29/08/2023 14:00,14.14983,65.90799,3.62031,5.7,17.9,Leeds Centre,2023.0
29906,29/08/2023 18:00,14.87198,64.46111,1.7784,3.8,12.5,Leeds Centre,2023.0
29907,29/08/2023 19:00,14.57405,63.76262,1.01623,3.5,11.7,Leeds Centre,2023.0
29911,29/08/2023 23:00,7.82438,58.02498,0.4446,4.3,12.2,Leeds Centre,2023.0
29915,30/08/2023 03:00,3.76785,51.38928,0.44475,2.0,8.1,Leeds Centre,2023.0
29916,30/08/2023 04:00,5.23538,46.84906,0.54005,2.0,7.5,Leeds Centre,2023.0
29917,30/08/2023 05:00,15.90627,37.21981,2.38256,2.3,8.8,Leeds Centre,2023.0
29918,30/08/2023 06:00,19.34375,37.2697,4.82866,3.0,9.9,Leeds Centre,2023.0
29920,30/08/2023 08:00,13.82293,49.14411,5.62285,4.4,14.3,Leeds Centre,2023.0
29921,30/08/2023 09:00,10.73134,54.03358,3.78033,4.3,15.5,Leeds Centre,2023.0
29922,30/08/2023 10:00,8.23542,56.67788,3.43089,4.5,16.6,Leeds Centre,2023.0
29923,30/08/2023 11:00,8.57544,58.17466,3.04968,4.4,17.4,Leeds Centre,2023.0
29924,30/08/2023 12:00,9.45827,59.47186,3.49443,4.4,17.8,Leeds Centre,2023.0
29925,30/08/2023 13:00,8.62377,60.22025,2.95438,4.4,18.0,Leeds Centre,2023.0
29926,30/08/2023 14:00,11.3657,57.82541,3.55796,4.6,17.9,Leeds Centre,2023.0
29931,30/08/2023 19:00,20.06153,42.45852,2.19196,3.0,12.2,Leeds Centre,2023.0
29932,30/08/2023 20:00,19.76606,37.56905,1.84252,3.1,11.5,Leeds Centre,2023.0
29933,30/08/2023 21:00,18.29815,35.62325,1.68368,3.0,11.0,Leeds Centre,2023.0
29936,31/08/2023 00:00,11.21836,39.98052,0.21185,2.0,8.2,Leeds Centre,2023.0
29939,31/08/2023 03:00,13.21048,29.2869,0.73089,1.7,8.0,Leeds Centre,2023.0
29940,31/08/2023 04:00,17.77028,20.50582,2.60579,1.4,7.7,Leeds Centre,2023.0
29942,31/08/2023 06:00,28.98648,13.3213,13.56917,1.6,7.6,Leeds Centre,2023.0
29944,31/08/2023 08:00,36.00596,20.50582,26.185,0.8,8.9,Leeds Centre,2023.0
29945,31/08/2023 09:00,38.36835,25.84432,20.33786,0.5,10.2,Leeds Centre,2023.0
29946,31/08/2023 10:00,20.45379,47.34798,7.03351,1.4,13.1,Leeds Centre,2023.0
29947,31/08/2023 11:00,15.77832,54.78197,4.8938,2.7,15.6,Leeds Centre,2023.0
29949,31/08/2023 13:00,11.06787,70.64778,2.35157,3.4,16.5,Leeds Centre,2023.0
29951,31/08/2023 15:00,23.84486,62.36563,4.22646,3.4,16.4,Leeds Centre,2023.0
29957,31/08/2023 21:00,24.70644,43.20691,1.01689,2.6,12.3,Leeds Centre,2023.0
29958,31/08/2023 22:00,15.26404,47.14841,0.60378,3.2,12.6,Leeds Centre,2023.0
29959,31/08/2023 23:00,10.24062,51.04003,0.29659,3.0,12.6,Leeds Centre,2023.0
29960,02/09/2023 00:00,4.11441,56.61136,0.63598,2.2,12.7,Leeds Centre,2023.0
29961,02/09/2023 01:00,3.52547,55.41394,0.33919,2.2,12.5,Leeds Centre,2023.0
29962,02/09/2023 02:00,2.39959,57.12691,0.28619,2.1,12.2,Leeds Centre,2023.0
29963,02/09/2023 03:00,2.5455,55.231,0.1272,2.1,12.3,Leeds Centre,2023.0
29964,02/09/2023 04:00,3.42765,54.83186,0.34979,2.0,12.6,Leeds Centre,2023.0
29965,02/09/2023 05:00,4.94546,52.78627,0.47698,2.3,12.6,Leeds Centre,2023.0
29966,02/09/2023 06:00,9.15793,47.34798,1.14475,2.0,12.7,Leeds Centre,2023.0
29968,02/09/2023 08:00,10.63529,51.8882,2.76649,2.0,16.2,Leeds Centre,2023.0
29969,02/09/2023 09:00,24.79574,48.29594,5.81917,2.3,17.8,Leeds Centre,2023.0
